CodeTellus,Sessions,Visiteurs
30313832,1,1
30313834,1,1
30313845,1,1
30313850,1,1
30313851,1,1
30313854,1,1
30313855,1,1
30313858,1,1
30313860,1,1
30313863,1,1
30313869,1,1
30313874,1,1
30313876,1,1
30313887,1,1
30313889,1,1
30313919,1,1
30313923,1,1
30313926,1,1
30313929,1,1
30313935,1,1
30313936,1,1
30313937,1,1
30313938,1,1
30313941,1,1
30313945,1,1
30313946,1,1
30314155,1,1
30314216,1,1
30314495,1,1
30314507,1,1
30314509,1,1
30314825,1,1
30314827,1,1
30314828,1,1
30314830,1,1
30314836,1,1
30314843,1,1
30314846,1,1
30315007,1,1
30316295,1,1
30316297,1,1
30316304,1,1
30316306,1,1
30316307,1,1
30316313,1,1
30316318,1,1
30316319,1,1
30316321,1,1
30316327,1,1
30316328,1,1
30316332,1,1
30316335,1,1
30316339,1,1
30316340,1,1
30316342,1,1
30316349,1,1
30316360,1,1
30316362,1,1
30316366,1,1
30316368,1,1
30316372,1,1
30316377,1,1
30316379,1,1
30316380,1,1
30316385,1,1
30316399,1,1
30316405,1,1
30316408,1,1
30316418,1,1
30316435,1,1
30316436,1,1
30316456,1,1
30317649,1,1
30317929,1,1
30318242,1,1
30318247,1,1
30318421,1,1
30319139,1,1
30320523,1,1
30320551,1,1
30322403,1,1
30322408,1,1
30322411,1,1
30322412,1,1
30322413,1,1
30322420,1,1
30322426,1,1
30322428,1,1
30322437,1,1
30322442,1,1
30322458,1,1
30322470,1,1
30322545,1,1
30322552,1,1
30322560,1,1
30322568,1,1
30322572,1,1
30322574,1,1
30322575,1,1
30322577,1,1
30322968,1,1
30323153,1,1
30323155,1,1
30323169,1,1
30323254,1,1
30323256,1,1
30323257,1,1
30323605,1,1
30323657,1,1
30323666,1,1
30323673,1,1
30323679,1,1
30323683,1,1
30323685,1,1
30324125,1,1
30324466,1,1
30324467,1,1
30324523,1,1
30324531,1,1
30324600,1,1
30324620,1,1
30324629,1,1
30324634,1,1
30325068,1,1
30325078,1,1
30325080,1,1
30325091,1,1
30325150,1,1
30325163,1,1
30325276,1,1
30325470,1,1
30325676,1,1
30325677,1,1
30325694,1,1
30327370,1,1
30327710,1,1
30327999,1,1
30332922,1,1
30332991,1,1
30332994,1,1
30333013,1,1
30333014,1,1
30333015,1,1
30333021,1,1
30333023,1,1
30333032,1,1
30333098,1,1
30333414,1,1
30333415,1,1
30333665,1,1
30333709,1,1
30333795,1,1
30333796,1,1
30334064,1,1
30334122,1,1
30334124,1,1
30334195,1,1
30334208,1,1
30334211,1,1
30334217,1,1
30334233,1,1
30335004,1,1
30335171,1,1
30335172,1,1
30335184,1,1
30335199,1,1
30335202,1,1
30335211,1,1
30335212,1,1
30335216,1,1
30335223,1,1
30335225,1,1
30335231,1,1
30335242,1,1
30335322,1,1
30335504,1,1
30336117,1,1
30336791,1,1
30336836,1,1
30336856,1,1
30336858,1,1
30336865,1,1
30336993,1,1
30337321,1,1
30337324,1,1
30337327,1,1
30337332,1,1
30337333,1,1
30337392,1,1
30337396,1,1
30337397,1,1
30337401,1,1
30337402,1,1
30337666,1,1
30337670,1,1
30337903,1,1
30337912,1,1
30337913,1,1
30337918,1,1
30337924,1,1
30337925,1,1
30337928,1,1
30337929,1,1
30337938,1,1
30337968,1,1
30337985,1,1
30337997,1,1
30337998,1,1
30337999,1,1
30338001,1,1
30338099,1,1
30338340,1,1
30338345,1,1
30338357,1,1
30338362,1,1
30338365,1,1
30338366,1,1
30338456,1,1
30338500,1,1
30338512,1,1
30338537,1,1
30338557,1,1
30338658,1,1
30338660,1,1
30338666,1,1
30338668,1,1
30340427,1,1
30342562,1,1
30342998,1,1
30347042,1,1
30348278,1,1
30348280,1,1
30350348,1,1
30350356,1,1
30350357,1,1
30350400,1,1
30350401,1,1
30350407,1,1
30350410,1,1
30350416,1,1
30350418,1,1
30350424,1,1
30350425,1,1
30350520,1,1
30350532,1,1
30351307,1,1
30351309,1,1
30351311,1,1
30351432,1,1
30351435,1,1
30351486,1,1
30351541,1,1
30351709,1,1
30351776,1,1
30351860,1,1
30351922,1,1
30351977,1,1
30352073,1,1
30352178,1,1
30352215,1,1
30352221,1,1
30352222,1,1
30352224,1,1
30352420,1,1
30352430,1,1
30352902,1,1
30353059,1,1
30353163,1,1
30353166,1,1
30353168,1,1
30353170,1,1
30353172,1,1
30353201,1,1
30353211,1,1
30353214,1,1
30353215,1,1
30353218,1,1
30353220,1,1
30353659,1,1
30353733,1,1
30353750,1,1
30353908,1,1
30353939,1,1
30353999,1,1
30354014,1,1
30354016,1,1
30354024,1,1
30354025,1,1
30354067,1,1
30354071,1,1
30354123,1,1
30354128,1,1
30354138,1,1
30354140,1,1
30354141,1,1
30354143,1,1
30354145,1,1
30354147,1,1
30354154,1,1
30354158,1,1
30354160,1,1
30354162,1,1
30354164,1,1
30354166,1,1
30354185,1,1
30354186,1,1
30354188,1,1
30354191,1,1
30354362,1,1
30354499,1,1
30354500,1,1
30354502,1,1
30354503,1,1
30354505,1,1
30354507,1,1
30354508,1,1
30354522,1,1
30354531,1,1
30354546,1,1
30354606,1,1
30354608,1,1
30354736,1,1
30354775,1,1
30354776,1,1
30354779,1,1
30354783,1,1
30354792,1,1
30354897,1,1
30354899,1,1
30354902,1,1
30354905,1,1
30354914,1,1
30354932,1,1
30354936,1,1
30354947,1,1
30354949,1,1
30354950,1,1
30354960,1,1
30354965,1,1
30354966,1,1
30354967,1,1
30354988,1,1
30354989,1,1
30354990,1,1
30354993,1,1
30354994,1,1
30354997,1,1
30355002,1,1
30355005,1,1
30355006,1,1
30355011,1,1
30355030,1,1
30355032,1,1
30355039,1,1
30355045,1,1
30355048,1,1
30355052,1,1
30355055,1,1
30355059,1,1
30355066,1,1
30355067,1,1
30355073,1,1
30355075,1,1
30355086,1,1
30355090,1,1
30355091,1,1
30355094,1,1
30355108,1,1
30355112,1,1
30355113,1,1
30355116,1,1
30355126,1,1
30355138,1,1
30355147,1,1
30355150,1,1
30355164,1,1
30355168,1,1
30355169,1,1
30355173,1,1
30355183,1,1
30355192,1,1
30355194,1,1
30355213,1,1
30355215,1,1
30355227,1,1
30355231,1,1
30355235,1,1
30355241,1,1
30355247,1,1
30355250,1,1
30355254,1,1
30355256,1,1
30355257,1,1
30355275,1,1
30355277,1,1
30355304,1,1
30355358,1,1
30355360,1,1
30355367,1,1
30355372,1,1
30355375,1,1
30355377,1,1
30355378,1,1
30355382,1,1
30355403,1,1
30355412,1,1
30355515,1,1
30355524,1,1
30355539,1,1
30355544,1,1
30355546,1,1
30355562,1,1
30355571,1,1
30355585,1,1
30355591,1,1
30355592,1,1
30355620,1,1
30355624,1,1
30355628,1,1
30355630,1,1
30355654,1,1
30355665,1,1
30355666,1,1
30355668,1,1
30355672,1,1
30355673,1,1
30355674,1,1
30355678,1,1
30355685,1,1
30355690,1,1
30355691,1,1
30355697,1,1
30355699,1,1
30355701,1,1
30355707,1,1
30355711,1,1
30355875,1,1
30356042,1,1
30356112,1,1
30356113,1,1
30356116,1,1
30356122,1,1
30356204,1,1
30356348,1,1
30356426,1,1
30356490,1,1
30356491,1,1
30357236,1,1
30357237,1,1
30357240,1,1
30357703,1,1
30357773,1,1
30357788,1,1
30357803,1,1
30357822,1,1
30357925,1,1
30357996,1,1
30358018,1,1
30358024,1,1
30358616,1,1
30358701,1,1
30358705,1,1
30358754,1,1
30358769,1,1
30358790,1,1
30358820,1,1
30358843,1,1
30358845,1,1
30358996,1,1
30359053,1,1
30360296,1,1
30360532,1,1
30360581,1,1
30360621,1,1
30360654,1,1
30360664,1,1
30360768,1,1
30360772,1,1
30360798,1,1
30360801,1,1
30360810,1,1
30360813,1,1
30360817,1,1
30360820,1,1
30360827,1,1
30360837,1,1
30360852,1,1
30360855,1,1
30360856,1,1
30360858,1,1
30360887,1,1
30360891,1,1
30360893,1,1
30360894,1,1
30360895,1,1
30360998,1,1
30361001,1,1
30361014,1,1
30361020,1,1
30361021,1,1
30361023,1,1
30361025,1,1
30361032,1,1
30361044,1,1
30361066,1,1
30361081,1,1
30361086,1,1
30361150,1,1
30361194,1,1
30361201,1,1
30361262,1,1
30361265,1,1
30361277,1,1
30361278,1,1
30361279,1,1
30361281,1,1
30361282,1,1
30361292,1,1
30361298,1,1
30361299,1,1
30361314,1,1
30361318,1,1
30361320,1,1
30361321,1,1
30361322,1,1
30361326,1,1
30361327,1,1
30361330,1,1
30361349,1,1
30361351,1,1
30361353,1,1
30361358,1,1
30361359,1,1
30361366,1,1
30361368,1,1
30361374,1,1
30361377,1,1
30361448,1,1
30361450,1,1
30361454,1,1
30361455,1,1
30361513,1,1
30361552,1,1
30361614,1,1
30361616,1,1
30361624,1,1
30361634,1,1
30361635,1,1
30361639,1,1
30361640,1,1
30361681,1,1
30361688,1,1
30361698,1,1
30361712,1,1
30361728,1,1
30361730,1,1
30361736,1,1
30361740,1,1
30361746,1,1
30361754,1,1
30361756,1,1
30361769,1,1
30361771,1,1
30361773,1,1
30361774,1,1
30361829,1,1
30361830,1,1
30361845,1,1
30361849,1,1
30361852,1,1
30361874,1,1
30361875,1,1
30361886,1,1
30361889,1,1
30361901,1,1
30361906,1,1
30361919,1,1
30361927,1,1
30361935,1,1
30361938,1,1
30361939,1,1
30361942,1,1
30361975,1,1
30361977,1,1
30361991,1,1
30361993,1,1
30362001,1,1
30362002,1,1
30362004,1,1
30362043,1,1
30362052,1,1
30362079,1,1
30362084,1,1
30362087,1,1
30362095,1,1
30362098,1,1
30362099,1,1
30362174,1,1
30362188,1,1
30362190,1,1
30362195,1,1
30362209,1,1
30362263,1,1
30362362,1,1
30362381,1,1
30362390,1,1
30362392,1,1
30362394,1,1
30362397,1,1
30362399,1,1
30362402,1,1
30362403,1,1
30362405,1,1
30362414,1,1
30362515,1,1
30362516,1,1
30362541,1,1
30362557,1,1
30362597,1,1
30362599,1,1
30362601,1,1
30362605,1,1
30362616,1,1
30362617,1,1
30362618,1,1
30362619,1,1
30362624,1,1
30362625,1,1
30362626,1,1
30362632,1,1
30362639,1,1
30362694,1,1
30362701,1,1
30362709,1,1
30362710,1,1
30362719,1,1
30362720,1,1
30362722,1,1
30362723,1,1
30362725,1,1
30362730,1,1
30362733,1,1
30362735,1,1
30362736,1,1
30362749,1,1
30362750,1,1
30362751,1,1
30362757,1,1
30362759,1,1
30362760,1,1
30362771,1,1
30362807,1,1
30362814,1,1
30362817,1,1
30362818,1,1
30362829,1,1
30362836,1,1
30362837,1,1
30362839,1,1
30362866,1,1
30362871,1,1
30362872,1,1
30362875,1,1
30362876,1,1
30362882,1,1
30362883,1,1
30362884,1,1
30362885,1,1
30362899,1,1
30362906,1,1
30362932,1,1
30362936,1,1
30362937,1,1
30362941,1,1
30362948,1,1
30362953,1,1
30362957,1,1
30362961,1,1
30362963,1,1
30362968,1,1
30362980,1,1
30362981,1,1
30362996,1,1
30362998,1,1
30362999,1,1
30363005,1,1
30363011,1,1
30363335,1,1
30363337,1,1
30363353,1,1
30363363,1,1
30363371,1,1
30363375,1,1
30363464,1,1
30363466,1,1
30363467,1,1
30363473,1,1
30363505,1,1
30363588,1,1
30363599,1,1
30363659,1,1
30363671,1,1
30363672,1,1
30363678,1,1
30363679,1,1
30363682,1,1
30363694,1,1
30363698,1,1
30363702,1,1
30363722,1,1
30363729,1,1
30363731,1,1
30363733,1,1
30363735,1,1
30363743,1,1
30363789,1,1
30363853,1,1
30363861,1,1
30363866,1,1
30363875,1,1
30363883,1,1
30363891,1,1
30363901,1,1
30363903,1,1
30363910,1,1
30363916,1,1
30363918,1,1
30363922,1,1
30363941,1,1
30363946,1,1
30364150,1,1
30364190,1,1
30364283,1,1
30364284,1,1
30364287,1,1
30364292,1,1
30364293,1,1
30364304,1,1
30364308,1,1
30364311,1,1
30364325,1,1
30364328,1,1
30364330,1,1
30364344,1,1
30364345,1,1
30364349,1,1
30364372,1,1
30364375,1,1
30364377,1,1
30364379,1,1
30364754,1,1
30365289,1,1
30365296,1,1
30365297,1,1
30365300,1,1
30365303,1,1
30365311,1,1
30365313,1,1
30365315,1,1
30365317,1,1
30365319,1,1
30365320,1,1
30365322,1,1
30365324,1,1
30365327,1,1
30365408,1,1
30365414,1,1
30365432,1,1
30365436,1,1
30365440,1,1
30365445,1,1
30365491,1,1
30365495,1,1
30365497,1,1
30365500,1,1
30365503,1,1
30365504,1,1
30365597,1,1
30366238,1,1
30366241,1,1
30366253,1,1
30366254,1,1
30366259,1,1
30366269,1,1
30366283,1,1
30366284,1,1
30366285,1,1
30366301,1,1
30366302,1,1
30366304,1,1
30366310,1,1
30366311,1,1
30366315,1,1
30366318,1,1
30366527,1,1
30366531,1,1
30366548,1,1
30366554,1,1
30366565,1,1
30366571,1,1
30366578,1,1
30366583,1,1
30366645,1,1
30366649,1,1
30368177,1,1
30368187,1,1
30368190,1,1
30368192,1,1
30368204,1,1
30368205,1,1
30368206,1,1
30368211,1,1
30368212,1,1
30368384,1,1
30370344,1,1
30370375,1,1
30371006,1,1
30371007,1,1
30372391,1,1
30372532,1,1
30372533,1,1
30372793,1,1
30372795,1,1
30372970,1,1
30373169,1,1
30373403,1,1
30373404,1,1
30373406,1,1
30374268,1,1
30377320,1,1
30389700,1,1
30390357,1,1
30394542,1,1
30394592,1,1
30394595,1,1
30394601,1,1
30394604,1,1
30394723,1,1
30394724,1,1
30394953,1,1
30395008,1,1
30395017,1,1
30395064,1,1
30396357,1,1
30396371,1,1
30396407,1,1
30396672,1,1
30396689,1,1
30396706,1,1
30397012,1,1
30397013,1,1
30397014,1,1
30397079,1,1
30397110,1,1
30397114,1,1
30397117,1,1
30397118,1,1
30397207,1,1
30397224,1,1
30397242,1,1
30397288,1,1
30397308,1,1
30397317,1,1
30397320,1,1
30397375,1,1
30397458,1,1
30397464,1,1
30397465,1,1
30397472,1,1
30397475,1,1
30397541,1,1
30397628,1,1
30397629,1,1
30397633,1,1
30397736,1,1
30397761,1,1
30397772,1,1
30397785,1,1
30397786,1,1
30398027,1,1
30398033,1,1
30398039,1,1
30398042,1,1
30398048,1,1
30398049,1,1
30398081,1,1
30398083,1,1
30398087,1,1
30398090,1,1
30398579,1,1
30398583,1,1
30398753,1,1
30402200,1,1
30406193,1,1
30406205,1,1
30406206,1,1
30406225,1,1
30406228,1,1
30406229,1,1
30409105,1,1
30409151,1,1
30409152,1,1
30409155,1,1
30409159,1,1
30409182,1,1
30409354,1,1
30410141,1,1
30410143,1,1
30410144,1,1
30410150,1,1
30410167,1,1
30410169,1,1
30410173,1,1
30410184,1,1
30410187,1,1
30410188,1,1
30410193,1,1
30410206,1,1
30410215,1,1
30410282,1,1
30410283,1,1
30410284,1,1
30410297,1,1
30411505,1,1
30411508,1,1
30411521,1,1
30411579,1,1
30411580,1,1
30411587,1,1
30411592,1,1
30411686,1,1
30415790,1,1
30416150,1,1
30418843,1,1
30419001,1,1
30419002,1,1
30419016,1,1
30419230,1,1
30419656,1,1
30419666,1,1
30419698,1,1
30419700,1,1
30419717,1,1
30419745,1,1
30419757,1,1
30419760,1,1
30419798,1,1
30419809,1,1
30419828,1,1
30419836,1,1
30419837,1,1
30419844,1,1
30419845,1,1
30419861,1,1
30419869,1,1
30419882,1,1
30419885,1,1
30419887,1,1
30419890,1,1
30419975,1,1
30420021,1,1
30420022,1,1
30420023,1,1
30420174,1,1
30420224,1,1
30420422,1,1
30420796,1,1
30420840,1,1
30421779,1,1
30421869,1,1
30422497,1,1
30422929,1,1
30422930,1,1
30422931,1,1
30422943,1,1
30424435,1,1
30426946,1,1
30427609,1,1
30427799,1,1
30427803,1,1
30428233,1,1
30428269,1,1
30428626,1,1
30428688,1,1
30428690,1,1
30428696,1,1
30428697,1,1
30428698,1,1
30428701,1,1
30428703,1,1
30428705,1,1
30428724,1,1
30428726,1,1
30428735,1,1
30428737,1,1
30428739,1,1
30428742,1,1
30428745,1,1
30428756,1,1
30428759,1,1
30428762,1,1
30428764,1,1
30428770,1,1
30428772,1,1
30428778,1,1
30428878,1,1
30428883,1,1
30428884,1,1
30430138,1,1
30430139,1,1
30430140,1,1
30430142,1,1
30430144,1,1
30432796,1,1
30433076,1,1
30433122,1,1
30433141,1,1
30433142,1,1
30433145,1,1
30433225,1,1
30433696,1,1
30433747,1,1
30433751,1,1
30433808,1,1
30433857,1,1
30433858,1,1
30434174,1,1
30434190,1,1
30434193,1,1
30434194,1,1
30434208,1,1
30434221,1,1
30434230,1,1
30434806,1,1
30434991,1,1
30435370,1,1
30435402,1,1
30435405,1,1
30435412,1,1
30435432,1,1
30435433,1,1
30435436,1,1
30435442,1,1
30435527,1,1
30435528,1,1
30435537,1,1
30435541,1,1
30435614,1,1
30435617,1,1
30435770,1,1
30435946,1,1
30435947,1,1
30435953,1,1
30435958,1,1
30435961,1,1
30436002,1,1
30436027,1,1
30436030,1,1
30436040,1,1
30436041,1,1
30436042,1,1
30436055,1,1
30436066,1,1
30436085,1,1
30436124,1,1
30436138,1,1
30436427,1,1
30436428,1,1
30436448,1,1
30436767,1,1
30436816,1,1
30436825,1,1
30436993,1,1
30437229,1,1
30437232,1,1
30437234,1,1
30437236,1,1
30437237,1,1
30437238,1,1
30437242,1,1
30437244,1,1
30437252,1,1
30437253,1,1
30437255,1,1
30437263,1,1
30437266,1,1
30437849,1,1
30437851,1,1
30437852,1,1
30438057,1,1
30438539,1,1
30438724,1,1
30438836,1,1
30439011,1,1
30439013,1,1
30440118,1,1
30440127,1,1
30440129,1,1
30440130,1,1
30440145,1,1
30440148,1,1
30440579,1,1
30440582,1,1
30440583,1,1
30440585,1,1
30440621,1,1
30441415,1,1
30441443,1,1
30441446,1,1
30441451,1,1
30441454,1,1
30441459,1,1
30441462,1,1
30441465,1,1
30441493,1,1
30441575,1,1
30441579,1,1
30441580,1,1
30441674,1,1
30441730,1,1
30441845,1,1
30441859,1,1
30442908,1,1
30443380,1,1
30443423,1,1
30443500,1,1
30443740,1,1
30443804,1,1
30448053,1,1
30448054,1,1
30448745,1,1
30449029,1,1
30449032,1,1
30449051,1,1
30449082,1,1
30450691,1,1
30450768,1,1
30451551,1,1
30452127,1,1
30453817,1,1
30453843,1,1
30456011,1,1
30456012,1,1
30456013,1,1
30456043,1,1
30456047,1,1
30456050,1,1
30456051,1,1
30456067,1,1
30456168,1,1
30456170,1,1
30456172,1,1
30456236,1,1
30456360,1,1
30456361,1,1
30456369,1,1
30456370,1,1
30456371,1,1
30456372,1,1
30456374,1,1
30456571,1,1
30456576,1,1
30456581,1,1
30456836,1,1
30457169,1,1
30457170,1,1
30457172,1,1
30457173,1,1
30457178,1,1
30457207,1,1
30457620,1,1
30457657,1,1
30457660,1,1
30457662,1,1
30457663,1,1
30457668,1,1
30457670,1,1
30457671,1,1
30457677,1,1
30457684,1,1
30457686,1,1
30457696,1,1
30457721,1,1
30457723,1,1
30457736,1,1
30457737,1,1
30457740,1,1
30457749,1,1
30457754,1,1
30457760,1,1
30457772,1,1
30457774,1,1
30457783,1,1
30457784,1,1
30457788,1,1
30457797,1,1
30457813,1,1
30457814,1,1
30457818,1,1
30457820,1,1
30457834,1,1
30457838,1,1
30457846,1,1
30457859,1,1
30457863,1,1
30457870,1,1
30457871,1,1
30457878,1,1
30457893,1,1
30457906,1,1
30457915,1,1
30457925,1,1
30457927,1,1
30457928,1,1
30457931,1,1
30457934,1,1
30457935,1,1
30457937,1,1
30457947,1,1
30457959,1,1
30457974,1,1
30457982,1,1
30457997,1,1
30458002,1,1
30458011,1,1
30458012,1,1
30458037,1,1
30458047,1,1
30458059,1,1
30458077,1,1
30458084,1,1
30458096,1,1
30458116,1,1
30458117,1,1
30458125,1,1
30458134,1,1
30458148,1,1
30458149,1,1
30458151,1,1
30458183,1,1
30458194,1,1
30458212,1,1
30458213,1,1
30458214,1,1
30458215,1,1
30458222,1,1
30458224,1,1
30458227,1,1
30458231,1,1
30458236,1,1
30458240,1,1
30458243,1,1
30458244,1,1
30458246,1,1
30458247,1,1
30458248,1,1
30458250,1,1
30458258,1,1
30458264,1,1
30458267,1,1
30458270,1,1
30458273,1,1
30458276,1,1
30458277,1,1
30458279,1,1
30458288,1,1
30458289,1,1
30458292,1,1
30458294,1,1
30458296,1,1
30458297,1,1
30458298,1,1
30458300,1,1
30458302,1,1
30458303,1,1
30458308,1,1
30458314,1,1
30458315,1,1
30458324,1,1
30458330,1,1
30458332,1,1
30458334,1,1
30458340,1,1
30458341,1,1
30458342,1,1
30458345,1,1
30458347,1,1
30458350,1,1
30458353,1,1
30458366,1,1
30458377,1,1
30458380,1,1
30458383,1,1
30458387,1,1
30458436,1,1
30458439,1,1
30458463,1,1
30458470,1,1
30458471,1,1
30458486,1,1
30458487,1,1
30458654,1,1
30458843,1,1
30458848,1,1
30458883,1,1
30458885,1,1
30458886,1,1
30458931,1,1
30458947,1,1
30458965,1,1
30458978,1,1
30459036,1,1
30459054,1,1
30459061,1,1
30459062,1,1
30459063,1,1
30459065,1,1
30459094,1,1
30459095,1,1
30459100,1,1
30459103,1,1
30459117,1,1
30459136,1,1
30459137,1,1
30459146,1,1
30459152,1,1
30459153,1,1
30459156,1,1
30459160,1,1
30459164,1,1
30459174,1,1
30459184,1,1
30459340,1,1
30459444,1,1
30460039,1,1
30460134,1,1
30460135,1,1
30460145,1,1
30460172,1,1
30460258,1,1
30460432,1,1
30460441,1,1
30460463,1,1
30460510,1,1
30460511,1,1
30460515,1,1
30460518,1,1
30460525,1,1
30460529,1,1
30460553,1,1
30460555,1,1
30460560,1,1
30460566,1,1
30460679,1,1
30460688,1,1
30460701,1,1
30460733,1,1
30460741,1,1
30460880,1,1
30460883,1,1
30461049,1,1
30461050,1,1
30461051,1,1
30461058,1,1
30461067,1,1
30461172,1,1
30461319,1,1
30461321,1,1
30461330,1,1
30461334,1,1
30461335,1,1
30461339,1,1
30461343,1,1
30467228,1,1
30471284,1,1
30475379,1,1
30522055,1,1
30522057,1,1
30522076,1,1
30522078,1,1
30522453,1,1
30522455,1,1
30522464,1,1
30522476,1,1
30522479,1,1
30522493,1,1
30522497,1,1
30522503,1,1
30522506,1,1
30522512,1,1
30522514,1,1
30522515,1,1
30522680,1,1
30522731,1,1
30522734,1,1
30522737,1,1
30522754,1,1
30522758,1,1
30522759,1,1
30522760,1,1
30522762,1,1
30522763,1,1
30522774,1,1
30522781,1,1
30522783,1,1
30523039,1,1
30523042,1,1
30523102,1,1
30523103,1,1
30523104,1,1
30523106,1,1
30523107,1,1
30523111,1,1
30523116,1,1
30523124,1,1
30523131,1,1
30523134,1,1
30523136,1,1
30523138,1,1
30523140,1,1
30523146,1,1
30523149,1,1
30523152,1,1
30523153,1,1
30523155,1,1
30523156,1,1
30523157,1,1
30523167,1,1
30523180,1,1
30523182,1,1
30523184,1,1
30523193,1,1
30523196,1,1
30523201,1,1
30523203,1,1
30523205,1,1
30523206,1,1
30523209,1,1
30523219,1,1
30523223,1,1
30523225,1,1
30523226,1,1
30523229,1,1
30523262,1,1
30523300,1,1
30523372,1,1
30523381,1,1
30523382,1,1
30523427,1,1
30523431,1,1
30523432,1,1
30523537,1,1
30523538,1,1
30523863,1,1
30523868,1,1
30523882,1,1
30524020,1,1
30524025,1,1
30524027,1,1
30524062,1,1
30524063,1,1
30524065,1,1
30524066,1,1
30524067,1,1
30524074,1,1
30524076,1,1
30524088,1,1
30524093,1,1
